Artikelnummer;Bezeichnung;Netto;EAN
L1110116;ART DESIGN Bleistift 669 6H;465;4084900020432
L1111062;LYRA REMBRANDT Art Design, 6er Metalletui;4,500.00;4084900105696
L1111120;ART DESIGN 669 Metalletui M12;5,910.00;4084900020227
L1140100;LYRA TEMAGRAPH HB;240;4084900103074
L1140101;LYRA TEMAGRAPH B;240;4084900103043
L1140102;LYRA TEMAGRAPH 2B;240;4084900103012
L1140103;LYRA TEMAGRAPH 3B;240;4084900102985
L1140111;LYRA TEMAGRAPH H;240;4084900103104
L1140112;LYRA TEMAGRAPH 2H;240;4084900103135
L1147003;LYRA TEMAGRAPH Bleistifte Display mit 144 Stück, div. Härtegrade;34,560.00;4084900105726
L1150100;LYRA TEMAGRAPH HB mit Gummitip;260;4084900103197
L1170100;LYRA Graduate Graphite in box 12 pcs HB;450;4084900104637
L1170101;LYRA Graduate Graphite in box 12 pcs B;450;4084900105313
L1170102;LYRA Graduate Graphite in box 12 pcs 2B;450;4084900105276
L1170103;LYRA Graduate Graphite in box 12 pcs 3B;450;4084900105238
L1170104;LYRA Graduate Graphite in box 12 pcs 4B;450;4084900105191
L1170105;LYRA Graduate Graphite in box 12 pcs 5B;450;4084900105153
L1170106;LYRA Graduate Graphite in box 12 pcs 6B;450;4084900105108
L1170110;LYRA Graduate Graphite in box 12 pcs F;450;4084900105351
L1170111;LYRA Graduate Graphite in box 12 pcs H;450;4084900105399
L1170112;LYRA Graduate Graphite in box 12 pcs 2H;450;4084900105436
L1170113;LYRA Graduate Graphite in box 12 pcs 3H;450;4084900105474
L1170114;LYRA Graduate Graphite in box 12 pcs 4H;450;4084900105511
L1171061;LYRA Graduate Temagraph Metalletui Art M06;3,000.00;4084900105573
L1171062;LYRA Graduate Temagraph Metalletui tech. M06;3,000.00;4084900105603
L1171120;LYRA Graduate Temagraph Metalletui M12;6,000.00;4084900105542
L1177001;LYRA Graduate Graphit Einzelhärten Display + Füllung;194,400.00;4084900105658
L1210100;ROBINSON 2=HB;135;4084900030325
L1210101;ROBINSON 1=B;135;4084900030295
L1210102;ROBINSON 0=2B;135;4084900030271
L1210103;ROBINSON 3B;135;4084900030486
L1210104;ROBINSON 4B;135;4084900030493
L1210105;ROBINSON 5B;135;4084900031254
L1210106;ROBINSON 6B;135;4084900031278
L1210111;ROBINSON 3=H;135;4084900030332
L1210112;ROBINSON 4=2H;135;4084900030349
L1210113;ROBINSON 3H;135;4084900031216
L1210114;ROBINSON 4H;135;4084900031230
L1220100;ROBINSON 2510 Bleistift HB mit Gummitip;150;4084900030189
L1270100;STUDIUM LYRA HB;95;4084900103289
L1270101;STUDIUM LYRA B;95;4084900103258
L1270111;STUDIUM LYRA H;95;4084900103319
L1273360;STUDIUM LYRA HB Dose C36;4,260.00;4084900103432
L1280100;STUDIUM LYRA HB mit Gummitip;110;4084900103401
L1290100;NEON LYRA Bleistift HB;171;4084900103449
L1293960;NEON LYRA HB Dose C96;16,400.00;4084900103470
L1340100;PRO NATURA Office 2511 Bleistift natur HB;97;4084900411353
L1340101;PRO NATURA Office 2511 Bleistift natur B;97;4084900411346
L1340102;PRO NATURA Office 2511 Bleistift natur 2B;97;4084900411339
L1340110;PRO NATURA Office 2511 Bleistift natur F;97;4084900411360
L1340111;PRO NATURA Office 2511 Bleistift natur H;97;4084900411377
L1340112;PRO NATURA Office 2511 Bleistift natur 2H;97;4084900411384
L1350100;PRO NATURA Office 2515 Bleistift HB mit GT;122;4084900411537
L1640055;MOTIV-Bleistift tri Fußball / Mädchen Dose R100;20,450.00;4084900103777
L1650040;MOTIV-Bleistift tri 1x1 Dose R100;20,450.00;4084900040447
L1730101;LYRA Schreiblernstift B;455;4084900230671
L1733480;LYRA Schreiblernstift B Dose C48;21,840.00;4084900230695
L1760100;LYRA GROOVE slim Graphit HB;195;4084900103616
L1763480;LYRA GROOVE slim Graphit Runddose RP48;9,360.00;4084900103593
L1810101;LYRA FERBY® Graphit B natur;520;4084900470688
L1813360;LYRA FERBY® Graphit natur Dose C36;18,720.00;4084900470695
L1830101;LYRA SUPER FERBY® Graphit natur B;680;4084900450000
L1833360;LYRA SUPER FERBY® natur Graphit Dose C36;24,480.00;4084900450017
L1870101;GROOVE Jumbo Graphit B;740;4084900101964
L1873360;GROOVE Jumbo Graphit B Dose RP36;26,640.00;4084900103715
L1873361;GROOVE Jumbo Graphit B Dose RP36 Rosa;26,640.00;4084900104729
L1873362;GROOVE Jumbo Graphit B Dose RP36 Türkis;26,640.00;4084900104736
L2000001;REMBRANDT POLYCOLOR weiß;715;4084900111345
L2000002;REMBRANDT POLYCOLOR strohgelb;715;4084900111352
L2000004;REMBRANDT POLYCOLOR zinkgelb;715;4084900111369
L2000005;REMBRANDT POLYCOLOR kadmium zitron;715;4084900111376
L2000006;REMBRANDT POLYCOLOR chromgelb hell;715;4084900111383
L2000007;REMBRANDT POLYCOLOR zitron;715;4084900111390
L2000008;REMBRANDT POLYCOLOR kadmium dunkel;715;4084900111406
L2000009;REMBRANDT POLYCOLOR chromgelb dunkel;715;4084900111413
L2000013;REMBRANDT POLYCOLOR orange;715;4084900111420
L2000015;REMBRANDT POLYCOLOR saturnrot;715;4084900111437
L2000017;REMBRANDT POLYCOLOR zinnober;715;4084900111444
L2000018;REMBRANDT POLYCOLOR scharlach dunkel;715;4084900111451
L2000021;REMBRANDT POLYCOLOR geranium hell;715;4084900111468
L2000024;REMBRANDT POLYCOLOR karminrosa;715;4084900111475
L2000026;REMBRANDT POLYCOLOR karmin dunkel;715;4084900111482
L2000027;REMBRANDT POLYCOLOR karmin hell;715;4084900111499
L2000028;REMBRANDT POLYCOLOR purpurrosa;715;4084900111505
L2000029;REMBRANDT POLYCOLOR krapplackrosa;715;4084900111512
L2000030;REMBRANDT POLYCOLOR fleischfarben dunkel;715;4084900111529
L2000031;REMBRANDT POLYCOLOR fleischfarben mittel;715;4084900111536
L2000032;REMBRANDT POLYCOLOR fleischfarben hell;715;4084900111543
L2000033;REMBRANDT POLYCOLOR bordeaux;715;4084900111550
L2000034;REMBRANDT POLYCOLOR karmoisin;715;4084900111567
L2000035;REMBRANDT POLYCOLOR violett rötlich;715;4084900111574
L2000036;REMBRANDT POLYCOLOR purpur;715;4084900111581
L2000037;REMBRANDT POLYCOLOR blauviolett;715;4084900111598
L2000038;REMBRANDT POLYCOLOR violett dunkel;715;4084900111604
L2000039;REMBRANDT POLYCOLOR violett hell;715;4084900111611
L2000041;REMBRANDT POLYCOLOR delfterblau;715;4084900111628
L2000043;REMBRANDT POLYCOLOR kobalt dunkel;715;4084900111635
L2000044;REMBRANDT POLYCOLOR kobalt hell;715;4084900111642
L2000046;REMBRANDT POLYCOLOR smalteblau;715;4084900111659
L2000047;REMBRANDT POLYCOLOR lichtblau;715;4084900111666
L2000048;REMBRANDT POLYCOLOR bergblau;715;4084900111673
L2000049;REMBRANDT POLYCOLOR orientblau;715;4084900111680
L2000050;REMBRANDT POLYCOLOR ultramarin dunkel;715;4084900111697
L2000051;REMBRANDT POLYCOLOR preußischblau;715;4084900111703
L2000053;REMBRANDT POLYCOLOR pfauenblau;715;4084900111710
L2000054;REMBRANDT POLYCOLOR türkis;715;4084900111727
L2000055;REMBRANDT POLYCOLOR nachtgrün;715;4084900111734
L2000058;REMBRANDT POLYCOLOR meergrün;715;4084900111741
L2000059;REMBRANDT POLYCOLOR Hookers grün;715;4084900111758
L2000061;REMBRANDT POLYCOLOR viridian;715;4084900111765
L2000062;REMBRANDT POLYCOLOR französischgrün;715;4084900111772
L2000063;REMBRANDT POLYCOLOR saftgrün;715;4084900111789
L2000065;REMBRANDT POLYCOLOR wacholdergrün;715;4084900111796
L2000067;REMBRANDT POLYCOLOR wiesengrün;715;4084900111802
L2000068;REMBRANDT POLYCOLOR moosgrün;715;4084900111819
L2000070;REMBRANDT POLYCOLOR maigrün;715;4084900111826
L2000071;REMBRANDT POLYCOLOR lichtgrün;715;4084900111833
L2000072;REMBRANDT POLYCOLOR grüne Erde;715;4084900111840
L2000073;REMBRANDT POLYCOLOR olivgrün;715;4084900111857
L2000074;REMBRANDT POLYCOLOR zedergrün;715;4084900111864
L2000075;REMBRANDT POLYCOLOR sepia dunkel;715;4084900111871
L2000076;REMBRANDT POLYCOLOR van-Dyck-braun;715;4084900111888
L2000080;REMBRANDT POLYCOLOR umber;715;4084900111895
L2000082;REMBRANDT POLYCOLOR braunocker;715;4084900111901
L2000083;REMBRANDT POLYCOLOR goldocker;715;4084900111918
L2000084;REMBRANDT POLYCOLOR siena natur;715;4084900111925
L2000085;REMBRANDT POLYCOLOR neapelgelb;715;4084900111932
L2000087;REMBRANDT POLYCOLOR ocker gebrannt;715;4084900111949
L2000089;REMBRANDT POLYCOLOR zimtbraun;715;4084900111956
L2000090;REMBRANDT POLYCOLOR venezianischrot;715;4084900111963
L2000091;REMBRANDT POLYCOLOR pompejanischrot;715;4084900111970
L2000092;REMBRANDT POLYCOLOR indischrot;715;4084900111987
L2000093;REMBRANDT POLYCOLOR karmin gebrannt;715;4084900111994
L2000094;REMBRANDT POLYCOLOR rotviolett;715;4084900112007
L2000095;REMBRANDT POLYCOLOR hellgrau kalt;715;4084900112014
L2000096;REMBRANDT POLYCOLOR silbergrau kalt;715;4084900112021
L2000097;REMBRANDT POLYCOLOR mittelgrau;715;4084900112038
L2000098;REMBRANDT POLYCOLOR dunkelgrau;715;4084900112045
L2000099;REMBRANDT POLYCOLOR schwarz;715;4084900112052
L2000195;REMBRANDT POLYCOLOR hellgrau warm;715;4084900112069
L2000196;REMBRANDT POLYCOLOR silbergrau warm;715;4084900112076
L2000197;REMBRANDT POLYCOLOR mittelgrau warm;715;4084900112083
L2000198;REMBRANDT POLYCOLOR dunkelgrau warm;715;4084900112090
L2000199;REMBRANDT POLYCOLOR schwarz weich;715;4084900112106
L2000200;REMBRANDT POLYCOLOR Splender;715;4084900480588
L2000299;REMBRANDT POLYCOLOR schwarz hart;715;4084900112113
L2001120;REMBRANDT POLYCOLOR Etui M12;9,000.00;4084900170304
L2001122;REMBRANDT POLYCOLOR Etui M12 Grautöne;9,000.00;4084900170342
L2001123;REMBRANDT ART SPECIALS Etui M12;9,610.00;4084900460061
L2001240;REMBRANDT POLYCOLOR Etui M24;18,000.00;4084900170311
L2001360;REMBRANDT POLYCOLOR Etui M36;27,000.00;4084900170328
L2001720;REMBRANDT POLYCOLOR Etui M72;54,000.00;4084900170335
L2003602;REMBRANDT POLYCOLOR Splender Dose C60;43,300.00;4084900480632
L2004200;REMBRANDT POLYCOLOR Holzkoffer H105;129,500.00;4084900170397
L2010001;REMBRANDT AQUARELL weiß;715;4084900112489
L2010002;REMBRANDT AQUARELL strohgelb;715;4084900113202
L2010004;REMBRANDT AQUARELL zinkgelb;715;4084900113219
L2010005;REMBRANDT AQUARELL kadmium zitron;715;4084900112496
L2010006;REMBRANDT AQUARELL chromgelb hell;715;4084900113226
L2010007;REMBRANDT AQUARELL zitron;715;4084900112502
L2010008;REMBRANDT AQUARELL kadmium dunkel;715;4084900112519
L2010009;REMBRANDT AQUARELL chromgelb dunkel;715;4084900112526
L2010013;REMBRANDT AQUARELL orange;715;4084900112533
L2010015;REMBRANDT AQUARELL saturnrot;715;4084900112540
L2010017;REMBRANDT AQUARELL zinnober;715;4084900112557
L2010018;REMBRANDT AQUARELL scharlach dunkel;715;4084900113233
L2010021;REMBRANDT AQUARELL geranium hell;715;4084900112564
L2010024;REMBRANDT AQUARELL karminrosa;715;4084900112571
L2010026;REMBRANDT AQUARELL karmin dunkel;715;4084900112588
L2010027;REMBRANDT AQUARELL karmin hell;715;4084900112595
L2010028;REMBRANDT AQUARELL purpurrosa;715;4084900113240
L2010029;REMBRANDT AQUARELL krapplackrosa;715;4084900113257
L2010030;REMBRANDT AQUARELL fleischfarben dunkel;715;4084900113264
L2010031;REMBRANDT AQUARELL fleischfarben mittel;715;4084900113271
L2010032;REMBRANDT AQUARELL fleischfarben hell;715;4084900113288
L2010033;REMBRANDT AQUARELL bordeaux;715;4084900113295
L2010034;REMBRANDT AQUARELL karmoisin;715;4084900113301
L2010035;REMBRANDT AQUARELL violett rötlich;715;4084900113318
L2010036;REMBRANDT AQUARELL purpur;715;4084900113325
L2010037;REMBRANDT AQUARELL blauviolett;715;4084900112601
L2010038;REMBRANDT AQUARELL violett dunkel;715;4084900113332
L2010039;REMBRANDT AQUARELL violett hell;715;4084900113349
L2010041;REMBRANDT AQUARELL delfterblau;715;4084900113356
L2010043;REMBRANDT AQUARELL kobalt dunkel;715;4084900113363
L2010044;REMBRANDT AQUARELL kobalt hell;715;4084900112618
L2010046;REMBRANDT AQUARELL smalteblau;715;4084900113370
L2010047;REMBRANDT AQUARELL lichtblau;715;4084900112625
L2010048;REMBRANDT AQUARELL bergblau;715;4084900112632
L2010049;REMBRANDT AQUARELL orientblau;715;4084900113387
L2010050;REMBRANDT AQUARELL ultramarin dunkel;715;4084900113394
L2010051;REMBRANDT AQUARELL preußischblau;715;4084900112649
L2010053;REMBRANDT AQUARELL pfauenblau;715;4084900113400
L2010054;REMBRANDT AQUARELL türkis;715;4084900113417
L2010055;REMBRANDT AQUARELL nachtgrün;715;4084900112656
L2010058;REMBRANDT AQUARELL meergrün;715;4084900113424
L2010059;REMBRANDT AQUARELL Hooker`s grün;715;4084900113431
L2010061;REMBRANDT AQUARELL viridian;715;4084900112663
L2010062;REMBRANDT AQUARELL französischgrün;715;4084900113448
L2010063;REMBRANDT AQUARELL saftgrün;715;4084900113455
L2010065;REMBRANDT AQUARELL wacholdergrün;715;4084900113462
L2010067;REMBRANDT AQUARELL wiesengrün;715;4084900112670
L2010068;REMBRANDT AQUARELL moosgrün;715;4084900112687
L2010070;REMBRANDT AQUARELL maigrün;715;4084900112694
L2010071;REMBRANDT AQUARELL lichtgrün;715;4084900113479
L2010072;REMBRANDT AQUARELL grüne Erde;715;4084900113486
L2010073;REMBRANDT AQUARELL olivgrün;715;4084900112700
L2010074;REMBRANDT AQUARELL zedergrün;715;4084900113493
L2010075;REMBRANDT AQUARELL sepia dunkel;715;4084900112717
L2010076;REMBRANDT AQUARELL van-Dyck-braun;715;4084900112724
L2010080;REMBRANDT AQUARELL umber;715;4084900112731
L2010082;REMBRANDT AQUARELL braunocker;715;4084900112748
L2010083;REMBRANDT AQUARELL goldocker;715;4084900112755
L2010084;REMBRANDT AQUARELL siena natur;715;4084900112762
L2010085;REMBRANDT AQUARELL neapelgelb;715;4084900113509
L2010087;REMBRANDT AQUARELL ocker gebrannt;715;4084900112779
L2010089;REMBRANDT AQUARELL zimtbraun;715;4084900113516
L2010090;REMBRANDT AQUARELL venezianischrot;715;4084900112786
L2010091;REMBRANDT AQUARELL pompejanischrot;715;4084900112793
L2010092;REMBRANDT AQUARELL indischrot;715;4084900112809
L2010093;REMBRANDT AQUARELL karmin gebrannt;715;4084900113523
L2010094;REMBRANDT AQUARELL rotviolett;715;4084900113530
L2010095;REMBRANDT AQUARELL hellgrau kalt;715;4084900112816
L2010096;REMBRANDT AQUARELL silbergrau kalt;715;4084900113547
L2010097;REMBRANDT AQUARELL mittelgrau;715;4084900112823
L2010098;REMBRANDT AQUARELL dunkelgrau;715;4084900113554
L2010099;REMBRANDT AQUARELL schwarz;715;4084900112830
L2011120;REMBRANDT AQUARELL Etui M12;9,000.00;4084900170472
L2011240;REMBRANDT AQUARELL Etui M24;18,000.00;4084900170489
L2011360;REMBRANDT AQUARELL Etui M36;27,000.00;4084900170496
L2011720;REMBRANDT AQUARELL Etui M72;54,000.00;4084900170502
L2014200;REMBRANDT AQUARELL Holzkoffer H106;129,500.00;4084900490006
L2030001;REMBRANDT Rötelkreide fettfrei 2 rotbraun;770;4084900480281
L2030002;REMBRANDT Rötelkreide fetthaltig 2 rotbraun;770;4084900480274
L2031001;REMBRANDT Sepia fettfrei hellbraun;770;4084900480298
L2031002;REMBRANDT Sepia fettfrei dunkelbraun;770;4084900480304
L2032001;REMBRANDT Weißkreide fettfrei 1 weich;770;4084900480311
L2032002;REMBRANDT Weißkreide fettfrei 2 mittel;770;4084900480328
L2033002;REMBRANDT Schwarzkreide fettfrei 2 mittel;770;4084900480335
L2034001;REMBRANDT Reißkohle fettfrei 1 weich;770;4084900480342
L2034002;REMBRANDT Reißkohle fettfrei 2 mittel;770;4084900480359
L2034003;REMBRANDT Reißkohle fettfrei 3 hart;770;4084900480366
L2035001;REMBRANDT Carbon fetthaltig 1 weich;770;4084900480373
L2035002;REMBRANDT Carbon fetthaltig 2 mittel;770;4084900480380
L2035003;REMBRANDT Carbon fetthaltig 3 hart;770;4084900480397
L2035004;REMBRANDT Carbon fetthaltig 4 extra hart;770;4084900480403
L2035005;REMBRANDT Carbon fetthaltig 5 spezial hart;770;4084900480410
L2036100;REMBRANDT Graphit Aquarell HB;770;4084900480427
L2036104;REMBRANDT Graphit Aquarell 4B;770;4084900480434
L2036108;REMBRANDT Graphit Aquarell 8B;770;4084900480441
L2037001;REMBRANDT Kohlezeichenstift W weich;770;4084900480052
L2037002;REMBRANDT Kohlezeichenstift M mittel;770;4084900480045
L2037003;REMBRANDT Kohlezeichenstift H hart;770;4084900480038
L2038104;REMBRANDT Sketching 4B;440;4084900480465
L2038106;REMBRANDT Sketching 6B;440;4084900480472
L2039100;REMBRANDT TITAN Spezialgrafitstift HB;920;4084900480533
L2039102;REMBRANDT TITAN Spezialgrafitstift 2B;920;4084900480540
L2039104;REMBRANDT TITAN Spezialgrafitstift 4B;920;4084900480557
L2039106;REMBRANDT TITAN Spezialgrafitstift 6B;920;4084900480564
L2039108;REMBRANDT TITAN Spezialgrafitstift 8B;920;4084900480571
L2041060;REMBRANDT Skizzen Set Etui M06;6,820.00;4084900212813
L2041110;REMBRANDT Skizzen Set Etui M11;10,560.00;4084900212837
L2041111;REMBRANDT Graphit Spezial Set Etui M11;10,560.00;4084900212851
L2041112;REMBRANDT Schwarz Spezial Set Etui M11;10,560.00;4084900212875
L2050158;REMBRANDT Rötelkreidestift fettfrei;900;4084900213629
L2050958;REMBRANDT Rötelkreidestift fetthaltig;900;4084900213636
L2051060;REMBRANDT Skizzen Set Etui M06;7,950.00;4084900216521
L2051110;REMBRANDT Skizzen Set Etui M11;12,500.00;4084900216545
L2051111;REMBRANDT Graphit Set Etui M11;12,500.00;4084900216590
L2051112;REMBRANDT Charcoal Set Etui M11;12,500.00;4084900216569
L2051120;REMBRANDT Art Specials Set Etui M12;12,000.00;4084900105634
L2051150;REMBRANDT Sepiastift fettfrei hell;900;4084900213643
L2051152;REMBRANDT Sepiastift fettfrei dunkel;900;4084900213650
L2051250;LYRA Brown Tones Sketching-Set, 25er Metalletui;19,500.00;4084900215425
L2051251;LYRA Grey Tones Sketching-Set, 25er Metalletui;19,500.00;4084900215449
L2051350;LYRA Sketching 35er Metalletui;30,000.00;4084900215463
L2051950;REMBRANDT Sepiastift fetthaltig hell;900;4084900213667
L2051952;REMBRANDT Sepiastift fetthaltig dunkel;900;4084900213674
L2052001;REMBRANDT Weißkreidestift fettfrei;900;4084900213605
L2052901;REMBRANDT Weißkreidestift fetthaltig;900;4084900213612
L2054100;REMBRANDT Kohlestift fettfrei HB;900;4084900213698
L2054102;REMBRANDT Kohlestift fettfrei 2B;900;4084900213681
L2054111;REMBRANDT Kohlestift fettfrei H;900;4084900213704
L2054240;LYRA Sketching 24er Nylon-Rolle;23,100.00;4084900215487
L2055900;REMBRANDT Carbon B;900;4084900213735
L2055905;REMBRANDT Carbon 2B;900;4084900213728
L2055908;REMBRANDT Carbon 3B;900;4084900213711
L2055911;REMBRANDT Carbon HB;900;4084900213742
L2055913;REMBRANDT Carbon H;900;4084900213759
L2056100;REMBRANDT Graphit Aquarellstift HB;900;4084900213797
L2056104;REMBRANDT Graphit Aquarellstift 4B;900;4084900213803
L2056108;REMBRANDT Graphit Aquarellstift 8B;900;4084900213810
L2057900;REMBRANDT Kohlestift extra dunkel fetthaltig HB;900;4084900213773
L2057902;REMBRANDT Kohlestift extra dunkel fetthaltig 2B;900;4084900213766
L2057911;REMBRANDT Kohlestift extra dunkel fetthaltig H;900;4084900213780
L2091460;LYRA Firm Knetradierer K36;510;4084900222492
L2091461;LYRA Soft Knetradierer K36;510;4084900222522
L2091467;LYRA Knetgummi K20;510;4084900840214
L2091505;Radiermesser für Künstler K10;10,760.00;4084900216354
L2091506;Papierwischer/Estompen K10;1,150.00;4084900890035
L2091507;LYRA Schmirgelbrettchen K10;1,490.00;4084900890042
L2571120;PRO NATURA tri Etui K12;1,500.00;4084900411612
L2640101;LYRA DUO medium rot/blau;610;4084900207406
L2820001;GROOVE slim weiß;217.5;4084900207543
L2820006;GROOVE slim chromgelb hell;217.5;4084900207567
L2820007;GROOVE slim zitron;217.5;4084900207581
L2820013;GROOVE slim orange;217.5;4084900207604
L2820015;GROOVE slim saturnrot;217.5;4084900207628
L2820021;GROOVE slim geranium hell;217.5;4084900207642
L2820024;GROOVE slim karminrosa;217.5;4084900207666
L2820027;GROOVE slim karmin hell;217.5;4084900207680
L2820029;GROOVE slim krapplackrosa;217.5;4084900207703
L2820032;GROOVE slim fleischfarben hell;217.5;4084900207727
L2820034;GROOVE slim karmoisin;217.5;4084900207741
L2820037;GROOVE slim blauviolett;217.5;4084900207765
L2820044;GROOVE slim kobalt hell;217.5;4084900207789
L2820047;GROOVE slim lichtblau;217.5;4084900207802
L2820050;GROOVE slim ultramarin dunkel;217.5;4084900207826
L2820054;GROOVE slim türkis;217.5;4084900207840
L2820059;GROOVE slim Hookers grün;217.5;4084900207864
L2820068;GROOVE slim moosgrün;217.5;4084900207888
L2820071;GROOVE slim lichtgrün;217.5;4084900207901
L2820080;GROOVE slim umber;217.5;4084900207925
L2820083;GROOVE slim goldocker;217.5;4084900207949
L2820087;GROOVE slim ocker gebrannt;217.5;4084900207963
L2820097;GROOVE slim mittelgrau;217.5;4084900207987
L2820099;GROOVE slim schwarz;217.5;4084900208007
L2821120;GROOVE slim Kartonetui K12 + Spitzer;2,800.00;4084900202401
L2821240;GROOVE slim Kartonetui K24 + Spitzer;5,600.00;4084900202432
L2821360;GROOVE slim Kartonetui K36 + Spitzer;8,400.00;4084900202463
L2823480;GROOVE slim Runddose RP48;11,380.00;4084900202494
L2824144;GROOVE slim Holzkasten H144;35,200.00;4084900202517
L2827001;GROOVE slim Display D684;154,000.00;4084900206836
L2870001;GRADUATE weiß;450;4084900214220
L2870002;GRADUATE strohgelb;450;4084900214237
L2870005;GRADUATE kadmium zitron;450;4084900214244
L2870008;GRADUATE kadmium dunkel;450;4084900214251
L2870013;GRADUATE orange;450;4084900214268
L2870015;GRADUATE saturnrot;450;4084900214275
L2870018;GRADUATE scharlach dunkel;450;4084900214282
L2870021;GRADUATE geranium hell;450;4084900214299
L2870028;GRADUATE purpurrosa;450;4084900214305
L2870029;GRADUATE krapplackrosa;450;4084900214312
L2870031;GRADUATE fleischfarben mittel;450;4084900214329
L2870032;GRADUATE fleischfarben hell;450;4084900214336
L2870033;GRADUATE bordeaux;450;4084900214343
L2870034;GRADUATE magenta;450;4084900214350
L2870035;GRADUATE rotviolett;450;4084900214367
L2870036;GRADUATE dunkelviolett;450;4084900214374
L2870044;GRADUATE kobalt hell;450;4084900214381
L2870047;GRADUATE lichtblau;450;4084900214398
L2870049;GRADUATE orientblau;450;4084900214404
L2870050;GRADUATE ultramarin dunkel;450;4084900214411
L2870053;GRADUATE pfauenblau;450;4084900214428
L2870061;GRADUATE viridian;450;4084900214435
L2870065;GRADUATE wacholdergrün;450;4084900214442
L2870067;GRADUATE wiesengrün;450;4084900214459
L2870068;GRADUATE moosgrün;450;4084900214466
L2870071;GRADUATE hellgrün;450;4084900214473
L2870072;GRADUATE grüne Erde;450;4084900214480
L2870075;GRADUATE sepia dunkel;450;4084900214497
L2870076;GRADUATE van-Dyck braun;450;4084900214503
L2870082;GRADUATE braunocker;450;4084900214510
L2870084;GRADUATE sienna natur;450;4084900214527
L2870085;GRADUATE neapelgelb;450;4084900214534
L2870092;GRADUATE indischrot;450;4084900214541
L2870096;GRADUATE silbergrau kalt;450;4084900214558
L2870097;GRADUATE mittelgrau;450;4084900214565
L2870099;GRADUATE schwarz;450;4084900214572
L2871120;GRADUATE Farbstift Metalletui mit 12 Stück ;6,500.00;4084900213513
L2871121;GRADUATE Farbstift Kartonetui mit 12 Stück ;4,950.00;4084900213575
L2871240;GRADUATE Farbstift Metalletui mit 24 Stück ;13,000.00;4084900213483
L2871241;GRADUATE Farbstift Kartonetui mit 24 Stück ;9,900.00;4084900213544
L2871360;GRADUATE Farbstift Metalletui mit 36 Stück ;19,500.00;4084900213469
L2872001;GRADUATE Display Bodenaufsteller befüllt;301,600.00;4084900214589
L2877002;GRADUATE Permanent plexiglass display for single colours + content;194,400.00;4084900215326
L2877010;GRADUATE Thekendisplay befüllt;110,500.00;4084900216507
L2881120;GRADUATE Farbstift Aquarell Metalletui mit 12 Stück ;6,500.00;4084900213438
L2881240;GRADUATE Farbstift Aquarell Metalletui mit 24 Stück ;13,000.00;4084900213407
L2881360;GRADUATE Farbstift Aquarell Metalletui mit 36 Stück ;19,500.00;4084900205891
L2887010;GRADUATE Aquarell Thekendisplay befüllt;110,500.00;4084900216514
L2920101;LYRA DUO slim rot/blau;380;4084900120019
L2930101;LYRA DUO Giant rot/blau;830;4084900271322
L2940001;CELLUCOLOR weiß;662.5;4084900280621
L2940007;CELLUCOLOR gelb;662.5;4084900280591
L2940017;CELLUCOLOR rot;662.5;4084900280584
L2940051;CELLUCOLOR blau;662.5;4084900280577
L2940067;CELLUCOLOR grün;662.5;4084900280607
L2940099;CELLUCOLOR schwarz;662.5;4084900280614
L3611060;FERBY® natur Etui K06 basic;3,110.00;4084900470008
L3611120;FERBY® natur Etui K12 basic;6,220.00;4084900470039
L3612960;FERBY® natur Holzaufsteller H96;49,780.00;4084900470657
L3613360;FERBY® natur Dose C36;18,670.00;4084900471531
L3621060;FERBY® Kartonetui K06 basic;3,110.00;4084900470725
L3621120;FERBY® Kartonetui K12 basic;6,220.00;4084900470756
L3622960;FERBY® Holzaufsteller H96;49,780.00;4084900470763
L3623180;FERBY® Runddose RP18;9,330.00;4084900290170
L3623360;FERBY® Dose C36;18,670.00;4084900290187
L3641121;TRIPLE ONE 12er Faltschachtel Etui;7,260.00;4084900531532
L3642960;TRIPLE ONE 96er Holzaufsteller;61,280.00;4084900306741
L3643360;TRIPLE ONE 36er Runddose;22,870.00;4084900531495
L3710001;SUPER FERBY® natur weiß;680;4084900450048
L3710004;SUPER FERBY® natur zinkgelb;680;4084900450055
L3710007;SUPER FERBY® natur zitron;680;4084900450321
L3710013;SUPER FERBY® natur orange;680;4084900450062
L3710018;SUPER FERBY® natur scharlach dunkel;680;4084900450079
L3710027;SUPER FERBY® natur karmin hell;680;4084900450338
L3710029;SUPER FERBY® natur krapplackrosa;680;4084900450086
L3710032;SUPER FERBY® natur fleischfarben hell;680;4084900450093
L3710034;SUPER FERBY® natur karmoisin;680;4084900451106
L3710038;SUPER FERBY® natur violett dunkel;680;4084900450109
L3710039;SUPER FERBY® natur violett hell;680;4084900450345
L3710046;SUPER FERBY® natur smalteblau;680;4084900450352
L3710047;SUPER FERBY® natur lichtblau;680;4084900450116
L3710051;SUPER FERBY® natur preußischblau;680;4084900450123
L3710053;SUPER FERBY® natur pfauenblau;680;4084900450369
L3710054;SUPER FERBY® natur türkis;680;4084900450376
L3710061;SUPER FERBY® natur viridian;680;4084900450383
L3710067;SUPER FERBY® natur wiesengrün;680;4084900450390
L3710070;SUPER FERBY® natur maigrün;680;4084900450130
L3710076;SUPER FERBY® natur van-Dyck-braun;680;4084900450406
L3710090;SUPER FERBY® natur venezianischrot;680;4084900450147
L3710097;SUPER FERBY® natur mittelgrau;680;4084900450413
