Artikelnummer;Bezeichnung;EAN;Netto
8110012;Karte Trauer Sortiment;4022318247669;0,4
8110013;Karte Trauer Display;4017703028404;34,25
0;Karte Trauer;4017703704797;1,15
0;Karte Trauer;4017703708344;1,05
0;Karte Trauer;4017703708351;1,2
0;Karte Trauer;4017703709549;1,15
0;Karte Trauer;4017703709556;1,15
0;Karte Trauer;4017703709563;1,15
8110014;Karte Trauer Sortiment;4022318281441;29,4
8110015;Karten Trauer;4017703035853;26
8110016;Karten Trauer;4017703031381;38
8110017;Karten Trauer;4017703035402;39
8110018;Karte Trauer Display;4208100300006;39
0;Trauer ohne Text;40081039000;0,78
0; Trauer ohne Text;40081040000;0,78
0; Trauer ohne Text;40081041000;0,78
0; Trauer ohne Text;40081042000;0,78
0; Trauer ohne Text;40081043000;0,78
0; Trauer ohne Text;40081044000;0,78
0; Trauer ohne Text;40081045000;0,78
0; Trauer ohne Text;40081046000;0,78
0; Trauer ohne Text;40081047000;0,78
0; Trauer ohne Text;40081048000;0,78
8110019;Karte Trauer Motiv;4057319998081;70,8
8110020;Karte Trauer Sortiment;4022318270308;0,4
8110021;Karte Trauer Sortiment;4022318270315;0,25
8110022;Karte Trauer Motiv;4057319998074;57
8110023;Karte Trauer Motiv;4057319998067;48
8110025;Karte Trauer Display;4017703028572;29,75
8110026;Karte Trauer Display;4201100300007;45
0;Trauer Querformat;40011031000;0,9
0;Trauer Querformat;40011032000;0,9
0;Trauer Querformat;40011033000;0,9
0;Trauer Querformat;40011034000;0,9
0;Trauer Querformat;40011035000;0,9
0;Trauer Querformat;40011036000;0,9
0;Trauer Querformat;40011037000;0,9
0;Trauer Querformat;40011038000;0,9
0;Trauer Querformat;40011039000;0,9
0;Trauer Querformat;40011040000;0,9
8110027;Karte Trauer Sortiment;4022318179830;0,3
8110028;Karte Trauer Display;4209500400006;60
0;Traue Siberdruck;40095031000;1
0; Traue Siberdruck;40095033000;1
0; Traue Siberdruck;40095034000;1
0; Traue Siberdruck;40095035000;1
0; Traue Siberdruck;40095036000;1
0; Traue Siberdruck;40095037000;1
0; Traue Siberdruck;40095039000;1
0; Traue Siberdruck;40095041000;1
0; Traue Siberdruck;40095042000;1
0; Traue Siberdruck;40095044000;1
0; Traue Siberdruck;40095045000;1
0; Traue Siberdruck;40095046000;1
8110029;Karte Trauer Sortiment;4038241538095;0,46
8110030;Karte Trauer Sortiment;4038241538125;0,46
8110031;Trauer Sortiment;4017503219415;53,9
8110032;Trauer Sortiment;4017503219422;55,2
8110033;Trauer Sortiment;4017503219439;57
8110034;Karte Trauer Sortiment;4022318247652;0,4
8110036;Karte Trauer 100 Er;4017703030094;29
8110037;Karte Trauer 100 Er;4017703028879;29
8110038;Trauer verredelt;4208101100001;84
0;Unser tiefes Beileid;0;1,4
0;Aufrichtige Anteilnahme;0;1,4
0;In tiefen Mitgefühl;0;1,4
0;In stilles Trauer;0;1,4
0;Wir nehmen Abschied;0;1,4
0;Aufrichtiges Mitgefühl;0;1,4
0;In stillen Gedenken;0;1,4
0;Aufrichtige Anteilnahme;0;1,4
0;In stillem Gedenken;0;1,4
0;In stillem Gedenken;0;1,4
0;Aufrichtiges Mitgefühl;0;1,4
0;Wir nehmen Abschied;0;1,4
8110039;Trauer Blankokarten mit;4057319997107;52,5
0;Pusteblume;4057319045112;1,05
0;Gräser;4057319045129;1,05
0;See mit Natur;4057319045136;1,05
0;Baum mit Sonnenlicht;4057319045143;1,05
0;Gräser mit Sonnenlicht;4057319045150;1,05
8110040;Trauerkarten In Liebe;4057319997091;75
0;Wir nehmen Abschied;4057319044009;1,25
0;In ewiger Erinnerung;4057319044016;1,25
0;Ein stiller Gruß;4057319044023;1,25
0;In tiefer Trauer;4057319044030;1,25
0;In unseren Herzen;4260310672953;1,25
0;Aufrichtiges Beileid;4057319044054;1,25
0;In stiller Anteilnahme;4057319044061;1,25
0;In stillem Gedenken;4057319044078;1,25
0;Liebe Erinnerung Trauer;4057319044085;1,25
0;In ewiger Erinnerung;4057319044092;1,25
0;Die Erinnerung und die Li;4057319044108;1,25
0;Immer geliebt-gemalte Blu;4057319044115;1,25
8110041;Karte Trauer Hoffnung;0;57
0;Die Erinnerung bleibt;4057319046218;0,95
0;See mit Natur;4057319046225;0
0;Zweig Knospen;4057319046232;0
0;Ein stiller Trost;4057319046249;0
0;Wedel;4057319046256;0,95
0;Zweig blühend;4057319046263;0,95
0;Bäume Park;4057319046270;0,95
0;Pusteblume;4057319046287;0,95
0;Blume;4057319046294;0,95
0;In friedlicher Stille;4057319046300;0,95
8110052;Karte Trauer Sortiment;4022318257996;11
8110053;Karte Trauer Sortiment;4022318257989;9,5
8110054;Karte Trauer Sortiment;4022318257972;10,5
8110055;Karte Trauer Sortiment;4022318257965;9
8110056;Karte Trauer Sortiment;4022318257958;10
8110068;Karte Trauer 30er Display;4038241571122;26,27
8110069;Karte Trauer 30er Display;4038241571139;26,83
8110070;Karte Trauer 30er Display;4038241571146;26,93
8110076;Karte Trauer;4022318278809;1,15
8110077;Karte Trauer;4022318278816;1,25
8110078;Karte Trauer Sortiment;4022318281434;9,8
8110079;Karte Trauer Sortiment;4022318288310;11
8110099;Karte Trauer Sortiment;4022318281243;11
8110100;Karte Trauer Display;4038241559687;36,05
8110101;Karte Trauer Display;4018376269903;36,05
8110102;Karte Trauer Display;4018376270527;36,05
8110150;Karte Trauer Display;4057319998999;36
8110171;Karte Trauer 50er Display;4038241586874;46,35
8111005;Karte Trauer Anzeige;4014995479761;1,41
8113000;Karte Trauer Danksagung;4014995409591;1,41
8113001;Karte Trauer Dankmotiv;4004703040635;2
8113002;Karte Trauer Danksagung;4057319620012;2,25
8113003;Karte Trauer Danksagung;4057319620029;2,25
8113004;Karte Trauer Danksagung;4057319620036;2,25
8113005;Karte Trauer Dankmotiv;4004703040659;2
8113006;Karte Trauer Danksagung;4022318249793;0,4
